"node1","node2","diff_w"
"Node84","Node49","0.178758032237531"
"Node86","Node49","0.00156148025053395"
"Node96","Node49","0.103155018520648"
"Node9","Node50","0.20776513126028"
"Node54","Node50","0.137739526230205"
"Node56","Node50","0.171610707817795"
"Node72","Node50","0"
"Node84","Node50","0.082777941391664"
"Node85","Node50","0.292463726365805"
"Node86","Node50","0.0949587907936615"
"Node91","Node50","0.00577048764154692"
"Node97","Node50","0.0470610462394763"
"Node54","Node51","0"
"Node62","Node51","0.190201021656226"
"Node65","Node51","0"
"Node77","Node51","0"
"Node78","Node51","0"
"Node89","Node51","0.0321859605765335"
"Node91","Node51","0"
"Node56","Node52","0.306235100890212"
"Node57","Node52","0.0733845517903428"
"Node59","Node52","0.188320122422545"
"Node69","Node52","0.114548846434403"
"Node72","Node52","0.052956893891406"
"Node85","Node52","-0.0545520216667194"
"Node97","Node52","0.298916007291558"
"Node9","Node53","0.152001147619837"
"Node55","Node53","0.070199894562173"
"Node63","Node53","0.257070601626063"
"Node69","Node53","0.237996287584088"
"Node70","Node53","0"
"Node72","Node53","0.0646411067847342"
"Node73","Node53","0.0979298304109544"
"Node76","Node53","-0.141100396045582"
"Node82","Node53","0.0916867384413035"
"Node84","Node53","0.421602911509879"
"Node85","Node53","0.00628203891446842"
"Node86","Node53","-0.0228605850683652"
"Node88","Node53","0.0867783705862954"
"Node93","Node53","-0.088869438284249"
"Node97","Node53","-0.0915793285018809"
"Node9","Node54","-0.272625306805454"
"Node56","Node54","0.0288263109458558"
"Node58","Node54","0"
"Node67","Node54","0"
"Node73","Node54","0"
"Node74","Node54","0.0374558636685382"
"Node76","Node54","0.246099693182999"
"Node78","Node54","-0.106347209557809"
"Node82","Node54","0.0569836931538984"
"Node84","Node54","-0.156396710488745"
"Node85","Node54","0.053029659481806"
"Node86","Node54","-0.13813910628652"
"Node96","Node54","0"
"Node73","Node55","0.148120910958202"
"Node6","Node56","0.00420331438918981"
"Node9","Node56","0.0286303696769111"
"Node67","Node56","0.176984671971418"
"Node72","Node56","0.0583149255746192"
"Node74","Node56","0.0817993293977967"
"Node78","Node56","0.146365451225253"
"Node82","Node56","0.423454306607614"
"Node84","Node56","-0.0120045171219972"
"Node85","Node56","-0.355092854736249"
"Node86","Node56","0.00203604639754085"
"Node93","Node56","0.00172541866330197"
"Node97","Node56","0.259534230314488"
"Node70","Node59","0.0506832799511519"
"Node71","Node59","0.0410005665626568"
"Node78","Node59","0.0540721259117937"
"Node79","Node59","-0.259995335200196"
"Node82","Node59","-0.116728554602268"
"Node86","Node59","0.0890333932721031"
"Node91","Node59","0.419802180859618"
"Node97","Node59","0.0719117338543848"
"Node62","Node60","0.157242218205055"
"Node63","Node61","0.0122518317120196"
"Node64","Node61","0.305076023398312"
"Node94","Node61","0.027754849330234"
"Node9","Node62","-0.0285509618300366"
"Node65","Node62","0"
"Node82","Node62","0.161361691344236"
"Node75","Node63","-0.038216170533938"
"Node75","Node64","0.0243345516871922"
"Node83","Node64","0.00742851350770667"
"Node94","Node64","0.251671336994282"
"Node9","Node65","0.008814548568162"
"Node70","Node65","0.154043333351792"
"Node72","Node65","0.0174098913486088"
"Node86","Node65","0.0464767272247671"
"Node9","Node67","0.0394683302610656"
"Node73","Node67","0.0674722463845893"
"Node74","Node67","0.112509468340116"
"Node82","Node67","0.0114119334294999"
"Node85","Node67","0.0126428050899027"
"Node93","Node67","0.257604562077429"
"Node97","Node67","0.0972370606394147"
"Node9","Node69","0.355344735992779"
"Node72","Node69","0.0775831983354926"
"Node88","Node69","0.0513184135376246"
"Node93","Node69","0.263120160685526"
"Node78","Node70","0.0769746822381187"
"Node77","Node71","0.0644012429333104"
"Node83","Node71","0.0171887595469989"
"Node85","Node71","0.540402608713902"
"Node91","Node71","0.024996010243792"
"Node97","Node71","0.069352076451492"
"Node9","Node72","0.0683144725967536"
"Node74","Node72","0.0649884741128985"
"Node82","Node72","0.00485087363577804"
"Node84","Node72","0.178906129715154"
"Node86","Node72","0.366267675522447"
"Node93","Node72","0"
"Node97","Node72","0.371877454897632"
"Node84","Node73","0.142794925525895"
"Node9","Node74","0"
"Node77","Node74","-0.0528378118534351"
"Node82","Node74","0.0948123252619331"
